id 2gis;id родителя;Наименование;Емайл;Телефон1;Телефон2;Сайт;Соц. сети VK;Соц. сети одноклассники;Соц. сети Insagram;Соц. сети Facebook;Соц. сети youtube;Адрес;Долгота;Широта;geometry
3518966490365760;3518975180114060;СоюзМ;;74232000403;79247300403;;;;;;;Россия, Приморский край, Владивосток, улица Фадеева, 47А/1с2;131.978209;43.099022;POINT(131.978209 43.099022)
70000001006939200;70000001006939200;Приморский завод по обработке цветных металлов;;74232790099;;;;;;;;Россия, Приморский край, Владивосток, Посадская улица, 20;131.93668;43.135453;POINT(131.93668 43.135453)
70000001007277300;3518974079853170;Металлторг-Восток;;79140763631;;;;;;;;Россия, Приморский край, Владивосток;131.885485;43.115536;POINT(131.885485 43.115536)
70000001017524700;70000001017524700;AUTOKAT RECYCLE;autokat_vl@mail.ru;79020506418;79025050997;www.autokatalizator.ru/kontakty/Vladivostok;https://vk.com/katalizator_vlk;;https://instagram.com/autokatrecycle;https://facebook.com/katalizatoru;;Россия, Приморский край, Владивосток, улица Краева, 8А;131.896651;43.102905;POINT(131.896651 43.102905)
70000001020832500;70000001020832500;Альмира;;74233730123;79025213484;;;;;;;Россия, Приморский край, Артём, посёлок Угловое, Бийская улица, 2;132.107548;43.334007;POINT(132.107548 43.334007)
70000001021829500;3518974079958050;Метресурс;;74232790193;;;;;;;;Россия, Приморский край, Владивосток, Экипажная улица, 2;131.920923;43.109468;POINT(131.920923 43.109468)
70000001021829500;3518974079958050;Метресурс;;79025254618;;;;;;;;Россия, Приморский край, Артём, улица Гагарина, 23;132.078443;43.318412;POINT(132.078443 43.318412)
70000001022904600;70000001022904600;ВЛАДПРОМ;;74232005510;+7 (423) 2203000;;;;;;;Россия, Приморский край, Владивосток, Стрелочная улица, 2А;131.935647;43.133585;POINT(131.935647 43.133585)
70000001023977100;70000001023977100;Влад-металл;;74232007783;79247307783;vlad-metall.ru;;;;;;Россия, Приморский край, Владивосток, улица Шепеткова, 37;131.940246;43.117576;POINT(131.940246 43.117576)
70000001023977200;70000001023977100;Влад-металл;;79247302097;+7 (423) 2002097;vlad-metall.ru;;;;;;Россия, Приморский край, Владивостокский городской округ, посёлок Трудовое, улица Пшеницына, 103;132.091181;43.310731;POINT(132.091181 43.310731)
70000001023977200;70000001023977100;Влад-металл;;74232007782;79247307782;vlad-metall.ru;;;;;;Россия, Приморский край, Владивосток, улица Адмирала Юмашева, 11В;131.957036;43.125874;POINT(131.957036 43.125874)
70000001025633700;3518974079927240;Ост-Сумет;;74232270409;;;;;;;;Россия, Приморский край, Надеждинский район, посёлок Раздольное, улица Горького, 2;131.935045;43.568564;POINT(131.935045 43.568564)
70000001025818000;70000001025818000;Прим-Чермет;;79147044242;;;;;;;;Россия, Приморский край, Артём, Сапёрная улица, 3;132.0775;43.321724;POINT(132.0775 43.321724)
70000001026611100;70000001026611100;Металл ДВ;;74232766292;+7 (423) 2389380;;;;;;;Россия, Приморский край, Владивосток, улица Фанзавод, 1;132.014707;43.239475;POINT(132.014707 43.239475)
70000001026630300;70000001026630300;СТМ-Холдинг;;74232389380;+7 (423) 2766292;;;;;;;Россия, Приморский край, Владивосток, улица Фанзавод, 1;132.014707;43.239475;POINT(132.014707 43.239475)
70000001026786400;70000001026786400;Металлолом;metalltorg25@mail.ru;74232948102;79143228086;;;;;;;Россия, Приморский край, Артём, улица Кирова, 185А;132.239879;43.382912;POINT(132.239879 43.382912)
70000001029897400;3518974079853170;Металлторг-Восток;;79841999989;+7 (423) 2099989;;;;;;;Россия, Приморский край, Владивосток, Снеговая улица, 18Ас7;131.955428;43.136749;POINT(131.955428 43.136749)
70000001029897400;3518974079853170;Металлторг-Восток;;;;;;;;;;Россия, Приморский край, Надеждинский район, посёлок Раздольное, улица Лермонтова, 14;131.910027;43.505447;POINT(131.910027 43.505447)
70000001029902600;3518974079853170;Металлторг-Восток;;79644408408;;;;;;;;Россия, Приморский край, Артём, посёлок Угловое, Бийская улица, 4/1;132.108599;43.334329;POINT(132.108599 43.334329)
70000001029903000;70000001025540300;Интермет;;79084409844;79025272235;;;;;;;Россия, Приморский край, Артём, Вокзальная улица, 113;132.189178;43.360749;POINT(132.189178 43.360749)
70000001030709900;70000001030709900;Метбрат;;74232599996;;;;;;;;Россия, Приморский край, Владивосток, Снеговая улица, 18Б;131.957161;43.136598;POINT(131.957161 43.136598)
70000001032978300;70000001032978300;ВОСТОК-МЕТАЛЛ;;79147267589;+7 (423) 2752420;;;;;;;Россия, Приморский край, Владивосток, Днепровская улица, 27с8;131.930427;43.145433;POINT(131.930427 43.145433)
70000001033898400;70000001033898400;Фортуна;;79644359194;;;;;;;;Россия, Приморский край, Владивосток, Снеговая улица, 18А;131.953586;43.137131;POINT(131.953586 43.137131)
70000001033898500;70000001033898400;Фортуна;;79510091404;;;;;;;;Россия, Приморский край, Артём, 1-я Рабочая улица, 83;132.098421;43.332919;POINT(132.098421 43.332919)
70000001034366300;3518974079893200;Гефест-ДВ;;79638371806;;www.gefest-dv.ru;;;;;;Россия, Приморский край, Владивосток, улица Тухачевского, 80;131.936069;43.156502;POINT(131.936069 43.156502)
70000001034366500;3518974079893200;Гефест-ДВ;;79089947617;;www.gefest-dv.ru;;;;;;Россия, Приморский край, Артём, площадь Ленина, 3;132.180878;43.354902;POINT(132.180878 43.354902)
70000001034734000;70000001034734000;Втормет;;79147016071;;;;;;;;Россия, Приморский край, Артём, Интернациональная улица, 48;132.190023;43.367178;POINT(132.190023 43.367178)
70000001034836400;3518974079853170;Металлторг-Восток;;79841999989;79644340888;;;;;;;Россия, Приморский край, Владивосток, улица Калинина, 150;131.884883;43.094308;POINT(131.884883 43.094308)
70000001035191500;3518974079853170;Металлторг-Восток;;79662777744;;;;;;;;Россия, Приморский край, Владивосток, Снеговая улица, 32;131.958626;43.135065;POINT(131.958626 43.135065)
70000001035327900;70000001023977100;Влад-металл;;79147074299;;vlad-metall.ru;;;;;;Россия, Приморский край, Владивосток, улица Тухачевского, 80;131.936069;43.156502;POINT(131.936069 43.156502)
70000001036084200;70000001036084200;ДальВладэкология;;74232668866;;;;;;;;Россия, Приморский край, Владивосток, улица Босфора, 3;131.897199;43.08085;POINT(131.897199 43.08085)
70000001036933800;3518974079853170;Металлторг-Восток;;79244255585;;;;;;;;Россия, Приморский край, Владивосток, улица Чапаева, 2Д;131.914842;43.189744;POINT(131.914842 43.189744)
70000001037088200;70000001029903500;AKB25.ru;;74232005510;;;;;;;;Россия, Приморский край, Владивосток, улица Адмирала Юмашева, 7Б;131.949454;43.126676;POINT(131.949454 43.126676)
70000001039765400;70000001039765400;Пункт приема отходов стеклотары;;79141588415;;;;;;;;Россия, Приморский край, Владивосток, улица Фадеева, 47с15;131.972307;43.09995;POINT(131.972307 43.09995)
70000001039767000;70000001039765400;Пункт приема отходов стеклотары;;79141588415;;;;;;;;Россия, Приморский край, Артём, посёлок Угловое, 2-я Рабочая улица, 105/4;132.095708;43.340243;POINT(132.095708 43.340243)
70000001040639300;70000001040639300;ЛомовЪ;;79633506333;;vladivostok.priem-metallolom.com/;;;;;;Россия, Приморский край, Владивосток, улица Фадеева, 53;131.983087;43.10648;POINT(131.983087 43.10648)
70000001023870000;70000001023870000;СпецАвтоТранс;;78639212624;+7 (8639) 222996;;;;;;;Россия, Ростовская область, Волгодонск, Волгодонская улица, 6;42.134778;47.525703;POINT(42.134778 47.525703)
70000001023877400;70000001023877400;Технодон;;78639270029;;www.technodon.ru;;;;;;Россия, Ростовская область, Волгодонск, Шлюзовская улица, 1;42.12151;47.543746;POINT(42.12151 47.543746)
70000001027709900;70000001027709900;ДонМетГрупп;;79185512802;;;;;;;;Россия, Ростовская область, Волгодонск, Окружная улица, 9;42.130556;47.525538;POINT(42.130556 47.525538)
70000001027748100;70000001027748100;Пункт приема металлолома;;79281750901;;;;;;;;Россия, Ростовская область, Волгодонск, Железнодорожная улица, 106;42.194408;47.488951;POINT(42.194408 47.488951)
70000001032596600;70000001032596600;МЕТАЛЛОПТТОРГ;;;;;;;;;;Россия, Ростовская область, Волгодонск, Романовское шоссе, 22;42.122597;47.546556;POINT(42.122597 47.546556)
70000001032596800;70000001032596800;Компания по приему лома;;;;;;;;;;Россия, Ростовская область, Волгодонск, Промышленная улица, 5А;42.168752;47.488847;POINT(42.168752 47.488847)
70000001032597400;70000001032597400;ФЕРРУМ-ЮГ;;;;;;;;;;Россия, Ростовская область, Волгодонск, Окружная улица, 9;42.130556;47.525538;POINT(42.130556 47.525538)
70000001032624800;70000001032624800;ДонМеталлЭкспорт;;;;;;;;;;Россия, Ростовская область, Волгодонск, Шлюзовская улица, 1;42.12151;47.543746;POINT(42.12151 47.543746)
70000001032893900;70000001032893900;Пункт приема металла;;79286245620;;;;;;;;Россия, Ростовская область, Волгодонск, Романовское шоссе, 30;42.112293;47.548138;POINT(42.112293 47.548138)
70000001032893900;70000001032893900;Пункт приема металла;;79526013048;;;;;;;;Россия, Ростовская область, Волгодонск, Окружная улица, 14;42.132712;47.529548;POINT(42.132712 47.529548)
70000001034232300;70000001032893900;Пункт приема металла;;;;;;;;;;Россия, Ростовская область, Волгодонск, Степная улица, 24;42.153849;47.504329;POINT(42.153849 47.504329)
70000001038346000;70000001038346000;Пункт приема металлолома;;79381070686;;;;;;;;Россия, Ростовская область, Волгодонск, проспект Курчатова, 1А;42.215887;47.509479;POINT(42.215887 47.509479)
4644865396739820;4644873986663040;Российский Детский Фонд;;78442232055;+7 (8442) 236607;детфонд34.рф;;;;https://facebook.com/133856533333441;;Россия, Волгоград, Советская улица, 43;44.533324;48.717613;POINT(44.533324 48.717613)
4644865396754260;4644873986672710;ВИД-Авто;;78442265610;+7 (8442) 265611;www.vidavto.ru;;;;;;Россия, Волгоград, Промысловая улица, 17;44.446889;48.575285;POINT(44.446889 48.575285)
4644865396769030;4644873986640590;Волгоградская финансово-аналитическая компания;;78442730187;+7 (8442) 734675;;;;;;;Россия, Волгоград, улица Кузнецова, 22;44.552782;48.759318;POINT(44.552782 48.759318)
4644865396787510;4644873986667600;Эко Каскад;;78442266498;+7 (8442) 984108;ekokaskad.ru;;;;;;Россия, Волгоград, Елецкая улица, 21;44.48186;48.70309;POINT(44.48186 48.70309)
4644865397200950;4644873986814470;Диадора;;78443342375;+7 (8443) 343145;diadora-prom.com;;;;;;Россия, Волгоградская область, Волжский, Портовая улица, 16/7;44.725429;48.823919;POINT(44.725429 48.823919)
4644865397245070;4644873986641690;Союзтехинвест, производственно-торговая компания;;78442231074;+7 (8442) 235719;;;;;;;Россия, Волгоград, улица Глазкова, 15;44.537169;48.72956;POINT(44.537169 48.72956)
4644865397309320;4644873986842650;ТМК Чермет-Волжский;;78443213980;;;;;;;;Россия, Волгоградская область, Волжский, улица 7-я Автодорога, 6А;44.791258;48.801748;POINT(44.791258 48.801748)
70000001007369700;70000001007369700;Пункт приема вторсырья;;79023133238;;;;;;;;Россия, Волгоград, Дубовская улица, 1А;44.489738;48.700568;POINT(44.489738 48.700568)
70000001018527200;70000001018527200;Центр приема металлолома;;79023848407;79610681941;;;;;;;Россия, Волгоград, проспект имени В.И. Ленина, 98;44.549782;48.748395;POINT(44.549782 48.748395)
70000001018881800;70000001018857800;Волгоградская Сырьевая Компания;;79047719206;;vsk-met.ru;;;;;;Россия, Волгоград, шоссе Авиаторов, 14;44.44175;48.757489;POINT(44.44175 48.757489)
70000001020360600;70000001018857800;Волгоградская Сырьевая Компания;;;;vsk-met.ru;;;;;;Россия, Волгоград, улица 40 лет ВЛКСМ, 102А;44.628294;48.472942;POINT(44.628294 48.472942)
70000001021470200;70000001026677600;Импекс;;78442600751;;vtormet-vlg.ru;;;;;;Россия, Волгоград, Садовая улица, 29;44.462618;48.679824;POINT(44.462618 48.679824)
70000001021470200;70000001018857800;Волгоградская Сырьевая Компания;;79876524009;;vsk-met.ru;;;;;;Россия, Волгоград, улица Домостроителей, 8;44.459995;48.76926;POINT(44.459995 48.76926)
70000001021852700;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, Историческая улица, 177;44.479318;48.757346;POINT(44.479318 48.757346)
70000001022264000;70000001022264000;ВОЛГАЛОМСНАБ;;79884963888;;volgalomsnab.ru;;;;;;Россия, Волгоград, Южно-Сибирская улица, 75А;44.529093;48.773921;POINT(44.529093 48.773921)
70000001022264000;70000001022264000;ВОЛГАЛОМСНАБ;;79884963888;;volgalomsnab.ru;;;;;;Россия, Волгоград, улица Героев Тулы, 4А;44.649432;48.835971;POINT(44.649432 48.835971)
70000001024041800;70000001026677000;Промспецсервис-ВМЦ;;79371016712;;metallolom-vlg.ru;;;;;;Россия, Волгоград, улица 64-й Армии, 143;44.425536;48.626394;POINT(44.425536 48.626394)
70000001024041900;70000001018857800;Волгоградская Сырьевая Компания;;79093929120;;vsk-met.ru;;;;;;Россия, Волгоград, Трёхгорная улица, 26;44.502863;48.734201;POINT(44.502863 48.734201)
70000001024469700;70000001024469700;Метальянс;;79023645277;;;;;;;;Россия, Волгоград, Электролесовская улица, 27Б;44.455962;48.663736;POINT(44.455962 48.663736)
70000001024469800;70000001024469800;Рэдмэджик;;79377047905;;;;;;;;Россия, Волгоград, Электролесовская улица, 35;44.453868;48.662296;POINT(44.453868 48.662296)
70000001025973800;70000001025973800;Сарепта-Мет-Пром;;78442402780;+7 (8442) 402779;лом-металлолом.рф;https://vk.com/sarepta_met_prom;;;;;Россия, Волгоград, улица Моцарта, 45Д;44.588795;48.492549;POINT(44.588795 48.492549)
70000001026118400;70000001026118400;Трансмет34;;78442620299;;;;;;;;Россия, Волгоград, улица Бахтурова, 12Б;44.5755;48.526882;POINT(44.5755 48.526882)
70000001026141600;70000001026141600;СтальГрад, компания по приему и переработке металлолома;stalygrad@yandex.ru;78442280224;;металлолом-волгоград.рф;;;;;;Россия, Волгоград, Богунская улица, 8;44.56004;48.770655;POINT(44.56004 48.770655)
70000001026637300;70000001026637300;Сплав;;79275224496;79889723841;;;;;;;Россия, Волгоградская область, Волжский, улица 6-я Автодорога, 37;44.802091;48.815152;POINT(44.802091 48.815152)
70000001027583100;4644873986846790;Волгоградметаллоснаб;;79026517808;;;;;;;;Россия, Волгоград, улица Саши Филиппова, 117А;44.455432;48.702435;POINT(44.455432 48.702435)
70000001028444900;70000001026677600;Импекс;;;;vtormet-vlg.ru;;;;;;Россия, Волгоград, улица Генерала Шумилова, 7В;44.443942;48.569091;POINT(44.443942 48.569091)
70000001028447200;70000001026677600;Импекс;;79178334229;;vtormet-vlg.ru;;;;;;Россия, Волгоград, Краснополянская улица, 21;44.489029;48.780185;POINT(44.489029 48.780185)
70000001028607000;70000001028607000;Провтормет;;79033716999;79275086145;;;;;;;Россия, Волгоград, Волгоградская улица, 33;44.347903;48.684231;POINT(44.347903 48.684231)
70000001028635000;70000001028635000;ЮгПромМеталл-М;;79375488818;;;;;;;;Россия, Волгоград, Советский район, посёлок Горьковский, Вокзальная улица, 1;44.350814;48.682048;POINT(44.350814 48.682048)
70000001028637400;70000001028637400;ТехСнаб МК;;78442280224;;;;;;;;Россия, Волгоград, Советский район, посёлок Горьковский, Вокзальная улица, 63А;44.340366;48.680032;POINT(44.340366 48.680032)
70000001028644000;70000001028637400;ТехСнаб МК, компания по приему и утилизации металлолома;;78442280224;;;;;;;;Россия, Волгоград, Богунская улица, 8;44.56004;48.770655;POINT(44.56004 48.770655)
70000001029141100;70000001026677600;Импекс;;;;vtormet-vlg.ru;;;;;;Россия, Волгоград, Промысловая улица, 44;44.469248;48.544815;POINT(44.469248 48.544815)
70000001029274600;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, улица Шопена, 17;44.476434;48.782773;POINT(44.476434 48.782773)
70000001029274900;70000001028635000;ЮгПромМеталл-М;;79375488818;;;;;;;;Россия, Волгоград, Краснополянская улица, 15;44.480261;48.778481;POINT(44.480261 48.778481)
70000001029497900;70000001028635000;ЮгПромМеталл-М;;79375488818;;;;;;;;Россия, Волгоградская область, Светлоярский район, рабочий посёлок Светлый Яр, Студенческая улица, 5;44.747779;48.467226;POINT(44.747779 48.467226)
70000001029676200;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, улица Габышева, 2Б;44.433153;48.652071;POINT(44.433153 48.652071)
70000001030116100;70000001030116100;АПЕКС;;79023101067;79044084466;;;;;;;Россия, Волгоград, улица Азизбекова, 82;44.454973;48.703476;POINT(44.454973 48.703476)
70000001030344000;70000001041649700;ВТОРРЕСУРСЫ;;79044184576;;;;;;;;Россия, Волгоград, Областная улица, 1Ак1;44.606286;48.806958;POINT(44.606286 48.806958)
70000001030386300;70000001030386300;Волгамаш;;79272522503;;;;;;;;Россия, Волгоград, Инструментальная улица, 8;44.44838;48.651512;POINT(44.44838 48.651512)
70000001030401600;70000001024469800;Рэдмэджик;;79275105564;;;;;;;;Россия, Волгоград, Козловская улица, 57А;44.483028;48.68968;POINT(44.483028 48.68968)
70000001030955800;70000001030955800;Картон134;;79889600300;79610570204;karton134.ru;;;;;;Россия, Волгоград, улица Домостроителей, 13;44.462681;48.772015;POINT(44.462681 48.772015)
70000001031103800;70000001031103800;Пункт приема лома;;79033761534;79044194443;;;;;;;Россия, Волгоград, посёлок Ангарский, Нильская улица, 2;44.483261;48.714647;POINT(44.483261 48.714647)
70000001031128700;70000001031128700;А ДИ ДЖИ-ГРУПП;;79044177700;;;;;;;;Россия, Волгоград, улица Полоненко, 2/3;44.468673;48.71545;POINT(44.468673 48.71545)
70000001031413800;70000001031417000;Акрон Волга;;79375660393;;vol.akron-group.ru;;;;;;Россия, Волгоградская область, Волжский, улица 7-я Автодорога, 42;44.839093;48.809883;POINT(44.839093 48.809883)
70000001031432500;70000001031417000;Акрон Волга, пункт приема лома цветных и черных металлов;;79375660393;;vol.akron-group.ru;;;;;;Россия, Волгоградская область, Волжский, 1-й Индустриальный проезд, 18;44.770075;48.801718;POINT(44.770075 48.801718)
70000001031433600;70000001031417000;Акрон Волга;;79375660393;;vol.akron-group.ru;;;;;;Россия, Волгоград, шоссе Авиаторов, 6А;44.467199;48.756087;POINT(44.467199 48.756087)
70000001031433700;70000001031417000;Акрон Волга;;79375660393;79053374679;vol.akron-group.ru;;;;;;Россия, Волгоградская область, Среднеахтубинский район, рабочий посёлок Средняя Ахтуба, улица Кузнецкая-1, 38А;44.862952;48.717815;POINT(44.862952 48.717815)
70000001031433700;70000001031417000;Акрон Волга;;79375660393;;vol.akron-group.ru;;;;;;Россия, Волгоград, Краснополянская улица, 72Ж;44.483055;48.778344;POINT(44.483055 48.778344)
70000001031433800;70000001031417000;Акрон Волга;;79375660393;;vol.akron-group.ru;;;;;;Россия, Волгоградская область, Волжский, улица 6-я Автодорога, 22;44.799046;48.81069;POINT(44.799046 48.81069)
70000001031433800;70000001031417000;Акрон Волга;;79375660393;79375542304;vol.akron-group.ru;https://vk.com/kiriiik;;;;;Россия, Волгоградская область, рабочий посёлок Городище, Гидротехническая улица, 4;44.496476;48.811005;POINT(44.496476 48.811005)
70000001031433900;70000001031417000;Акрон Волга;;79375660393;;vol.akron-group.ru;;;;;;Россия, Волгоград, Автомагистральная улица, 37;44.512043;48.781063;POINT(44.512043 48.781063)
70000001032264700;70000001032264700;Экобизнес34;;78442505069;;sgroup34.ru;;;;;;Россия, Волгоград, Областная улица, 1А;44.606528;48.806661;POINT(44.606528 48.806661)
70000001032264700;70000001032264700;Экобизнес34;;78442505069;;sgroup34.ru;;;;;;Россия, Волгоград, улица Николая Кибальчича, 18;44.568709;48.790306;POINT(44.568709 48.790306)
70000001032264800;70000001032264700;Экобизнес34;;78442505069;;sgroup34.ru;;;;;;Россия, Волгоград, Дорожная улица, 36;44.50386;48.729958;POINT(44.50386 48.729958)
70000001032264800;70000001032264700;Экобизнес34;;78442505069;;sgroup34.ru;;;;;;Россия, Волгоград, улица 40 лет ВЛКСМ, 60;44.584259;48.503098;POINT(44.584259 48.503098)
70000001032264900;70000001032264700;Экобизнес34;;78442505069;;sgroup34.ru;;;;;;Россия, Волгоград, Лазоревая улица, 334;44.449062;48.551101;POINT(44.449062 48.551101)
70000001032441500;70000001032441500;УК ВМС;;79616686677;79377188880;vms34.ru;;;;;;Россия, Волгоград, улица Генерала Ватутина, 7Г;44.572751;48.790134;POINT(44.572751 48.790134)
70000001033324300;70000001031417000;Акрон Волга;;79375660393;79880427520;vol.akron-group.ru;;;;;;Россия, Волгоград, Советский район, посёлок Горьковский, Волгоградская улица, 123;44.31904;48.683958;POINT(44.31904 48.683958)
70000001033841200;70000001025973800;Сарепта-Мет-Пром;;78442402780;;лом-металлолом.рф;https://vk.com/sarepta_met_prom;;;;;Россия, Волгоград, улица Алехина, 1;44.53054;48.759912;POINT(44.53054 48.759912)
70000001034456500;70000001026141600;СтальГрад;stalygrad@yandex.ru;78442280224;;металлолом-волгоград.рф;;;;;;Россия, Волгоград, Заволжская улица, 2А;44.49281;48.726903;POINT(44.49281 48.726903)
70000001034540200;70000001034540200;Сырье34;;79376979177;;;;;;;;Россия, Волгоград, Краснополянская улица, 55Л;44.489388;48.788661;POINT(44.489388 48.788661)
70000001034908600;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, посёлок городского типа Верхнезареченский, улица Дежнёва, 2Г;44.574952;48.811687;POINT(44.574952 48.811687)
70000001035111200;70000001035111200;ВторСплав;;78442232333;;;;;;;;Россия, Волгоград, проспект имени В.И. Ленина, 98;44.549782;48.748395;POINT(44.549782 48.748395)
70000001035148000;70000001035148000;Волгоград-Втор-Металл;;78442232333;;;;;;;;Россия, Волгоград, проспект имени В.И. Ленина, 98;44.549782;48.748395;POINT(44.549782 48.748395)
70000001035208200;70000001034540200;Сырье34;;79371031370;;;;;;;;Россия, Волгоград, Чистоозёрная улица, 32Б;44.570865;48.770833;POINT(44.570865 48.770833)
70000001035296700;70000001025973800;Сарепта-Мет-Пром;;78442402780;;лом-металлолом.рф;https://vk.com/sarepta_met_prom;;;;;Россия, Волгоград;44.516948;48.707067;POINT(44.516948 48.707067)
70000001035297700;70000001025973800;Сарепта-Мет-Пром;;78442402780;;лом-металлолом.рф;https://vk.com/sarepta_met_prom;;https://instagram.com/sareptametprom;;;Россия, Волгоград, улица Генерала Шумилова, 11А;44.44334;48.570725;POINT(44.44334 48.570725)
70000001035363200;70000001035363200;Евромет;;78442420101;;evromet17.ru;;;;;;Россия, Волгоградская область, Волжский, улица Олеко Дундича, 18;44.689416;48.79592;POINT(44.689416 48.79592)
70000001035423800;70000001035363200;Евромет;;78442420101;;evromet17.ru;;;;;;Россия, Волгоград, Самарская улица, 1;44.43857;48.630711;POINT(44.43857 48.630711)
70000001035706800;70000001035706800;Пункт приема батареек;;;;;;;;;;Россия, Волгоград, Козловская улица, 59;44.480081;48.687824;POINT(44.480081 48.687824)
70000001035784400;70000001035784400;Ведущая Утилизирующая Компания;;79275147542;;www.utilizaciya.com/;;;;;;Россия, Волгоградская область, Волжский, улица Мира, 93;44.81156;48.765233;POINT(44.81156 48.765233)
70000001035905300;70000001035905200;Олимпмед;;79033759221;79667896955;;;;;;;Россия, Волгоград, Мостовой проезд, 6;44.446942;48.763369;POINT(44.446942 48.763369)
70000001035918900;70000001035918900;Метлайн;;79876541156;;;;;;;;Россия, Волгоград, улица Менделеева, 210;44.528366;48.777364;POINT(44.528366 48.777364)
70000001036091000;70000001036091000;Пункт приема вторсырья;;79965102659;;metall0lom-vlg.ulcraft.com/;;;;;;Россия, Волгоград, улица 40 лет ВЛКСМ, 72;44.591383;48.497152;POINT(44.591383 48.497152)
70000001036091000;70000001036091000;Пункт приема вторсырья;;79965102659;;metall0lom-vlg.ulcraft.com/;;;;;;Россия, Волгоград, Областная улица, 1А;44.606528;48.806661;POINT(44.606528 48.806661)
70000001036091000;70000001036091000;Пункт приема вторсырья;;79965102659;;metall0lom-vlg.ulcraft.com/;;;;;;Россия, Волгоград, улица Бахтурова, 12;44.576686;48.523588;POINT(44.576686 48.523588)
70000001036091400;70000001036091400;Рэдмэджик;;79053305090;;redmagic.su;;;;;;Россия, Волгоград, улица Шопена, 17;44.476434;48.782773;POINT(44.476434 48.782773)
70000001036092600;70000001036092600;ЛомовЪ;;78442613539;;volgograd.priem-metallolom.com;;;;;;Россия, Волгоград, улица Сергея Лазо, 2;44.569482;48.792876;POINT(44.569482 48.792876)
70000001036092900;70000001036092900;ЮЖНЫЙ МЕТАЛЛУРГИЧЕСКИЙ КОМПЛЕКС;;78442932732;;;;;;;;Россия, Волгоград, Самарская улица, 1;44.43857;48.630711;POINT(44.43857 48.630711)
70000001036553800;70000001036091000;Пункт приема вторсырья;;79965102659;;metall0lom-vlg.ulcraft.com/;;;;;;Россия, Волгоград, Дорожная улица, 36;44.50386;48.729958;POINT(44.50386 48.729958)
70000001036553900;70000001036091000;Пункт приема вторсырья;;79965102659;;metall0lom-vlg.ulcraft.com/;;;;;;Россия, Волгоград, улица Николая Кибальчича, 18;44.568709;48.790306;POINT(44.568709 48.790306)
70000001036617000;70000001035918900;Метлайн;;79876541156;;;;;;;;Россия, Волгоградская область, Волжский, улица Кирова, 19с1;44.750618;48.810536;POINT(44.750618 48.810536)
70000001036677000;70000001035363200;Евромет;;78442420101;;evromet17.ru;;;;;;Россия, Волгоград, улица Генерала Шумилова, 3;44.447086;48.565353;POINT(44.447086 48.565353)
70000001036677100;70000001035363200;Евромет;;78442420101;;evromet17.ru;;;;;;Россия, Волгоград, Электролесовская улица, 13Б;44.460893;48.67303;POINT(44.460893 48.67303)
70000001037095000;70000001037095000;ВМК;;79044100372;;;;;;;;Россия, Волгоградская область, Среднеахтубинский район, Краснослободск, улица Ленина, 180;44.608469;48.703684;POINT(44.608469 48.703684)
70000001037186100;70000001022264000;ВОЛГАЛОМСНАБ;;79884963888;;volgalomsnab.ru;;;;;;Россия, Волгоградская область, Среднеахтубинский район, Краснослободск, улица Ленина, 176;44.606052;48.704291;POINT(44.606052 48.704291)
70000001037286000;70000001026677000;Промспецсервис-ВМЦ;;79370931292;;metallolom-vlg.ru;;;;;;Россия, Волгоград, Строительная улица, 45;44.389926;48.590263;POINT(44.389926 48.590263)
70000001037286200;70000001026677000;Промспецсервис-ВМЦ;;79610747041;;metallolom-vlg.ru;;;;;;Россия, Волгоград, Промысловая улица, 44;44.469248;48.544815;POINT(44.469248 48.544815)
70000001037293600;70000001037293600;ВторСплав;;;;;;;;;;Россия, Волгоград, улица Бахтурова, 12литА1;44.577692;48.522591;POINT(44.577692 48.522591)
70000001037369600;70000001037369600;ВторМетЮг;;79033754878;;;;;;;;Россия, Волгоград, Переяславская улица, 20Б;44.603905;48.823113;POINT(44.603905 48.823113)
70000001037369700;70000001033171100;МетКом;metkom34@bk.ru;79616766776;79876479500;;;;;;;Россия, Волгоград, Переяславская улица, 20Б;44.603905;48.823113;POINT(44.603905 48.823113)
70000001038306000;70000001033171100;МетКом;metkom34@bk.ru;79616766776;;;;;;;;Россия, Волгоград, улица Домостроителей, 13;44.462681;48.772015;POINT(44.462681 48.772015)
70000001038306000;70000001033171100;МетКом;metkom34@bk.ru;79616766776;;;;;;;;Россия, Волгоградская область, Волжский, Дорожная улица, 1;44.75926;48.799641;POINT(44.75926 48.799641)
